@relation movie_profiles_full_updated

@attribute rate_ave numeric
@attribute Action numeric
@attribute Adventure numeric
@attribute Animation numeric
@attribute Comedy numeric
@attribute Crime numeric
@attribute Documentary numeric
@attribute Drama numeric
@attribute Family numeric
@attribute Fantasy numeric
@attribute Foreign numeric
@attribute History numeric
@attribute Horror numeric
@attribute Kids numeric
@attribute Music numeric
@attribute Mystery numeric
@attribute Romance numeric
@attribute ScienceFiction numeric
@attribute TVMovie numeric
@attribute Thriller numeric
@attribute War numeric
@attribute Western numeric
@attribute rate_cnt numeric
@attribute popularity numeric
@attribute mid numeric
@attribute releasedate date MM/dd/YYYY

@data
3.84317,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10352,2.91608,1060,10/18/1996
3.62472,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9922,9.23298,1061,10/18/1996
3.3323,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161,0.0015,1063,12/10/1996
3.10487,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,3285,13.4621,1064,8/13/1996
3.96397,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1471,0.00984,1066,5/7/1937
3.39726,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,0.00223,1067,11/19/1937
3.66374,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,342,0.46229,1068,7/22/1947
3.94452,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,784,1.59629,1069,12/9/1944
3.69983,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,31012,7.81164,1073,6/29/1971
3.48252,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,143,0.07408,1075,1/28/1994
3.82405,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,449,3.10274,1076,11/29/1961
3.84709,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7364,4.50291,1077,12/17/1973
3.7343,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3694,2.53759,1078,4/28/1971
3.84386,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20264,3.68873,1079,7/15/1988
3.97513,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21857,9.52944,1080,8/16/1979
3.51221,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,4055,1.63346,1081,4/25/1982
3.64256,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1908,0.09068,1082,8/23/1972
3.4517,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1584,1.80364,1083,7/1/1965
3.86015,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10443,3.54865,1084,8/4/1967
3.64892,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1343,0.25158,1085,10/7/1958
4.02745,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5975,9.30669,1086,5/29/1954
3.43345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,293,0.00144,1087,11/22/1995
3.21784,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,12174,10.536,1088,8/20/1987
4.08884,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,28710,24.8808,1089,6/25/1992
3.91377,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16567,12.8365,1090,12/18/1986
2.79569,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5849,4.3789,1091,7/5/1989
3.34627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,12083,8.42858,1092,3/20/1992
3.36029,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8886,1.6929,1093,3/1/1991
3.64127,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,13212,1.42637,1094,9/2/1992
3.85809,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,6356,3.21878,1095,9/16/1992
3.91868,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3929,2.6079,1096,12/8/1982
3.76175,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,35442,26.7645,1097,6/11/1982
3.05882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,0.00169,1098,6/21/1996
3.81954,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2272,1.58967,1099,12/16/1938
2.85414,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5992,9.39931,1100,6/27/1990
3.41215,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,21389,16.3443,1101,5/16/1986
3.79679,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6781,2.83571,1103,10/27/1955
3.96169,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7321,4.69421,1104,9/18/1951
2.35086,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,989,0.50531,1105,10/8/1996
3.96755,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1849,0.67455,1111,5/20/1996
3.40278,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,396,0.00198,1112,10/25/1996
3.19206,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1096,3.92514,1113,10/25/1996
3.22123,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,504,0.74279,1114,8/28/1996
3.37574,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169,0.06526,1116,5/29/1995
3.65678,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236,0.87773,1117,1/1/1996
3.15946,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185,0.00764,1119,3/14/1997
3.55558,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9895,11.3974,1120,10/13/1996
2.86885,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,1.42471,1121,10/1/1995
3.59579,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214,0.00143,1123,6/19/1996
3.69195,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4931,2.38417,1124,12/4/1981
3.61236,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6021,1.27094,1125,5/21/1975
2.67335,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3369,1.468,1126,4/19/1991
3.65931,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,17833,9.17529,1127,8/8/1989
2.99684,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1740,3.97328,1128,2/8/1980
3.36092,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9631,4.76858,1129,6/24/1981
3.20203,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1975,3.27294,1130,4/3/1981
4.131,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3355,3.87007,1131,8/27/1986
4.07861,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3123,2.06503,1132,11/19/1986
3.09667,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4148,2.06449,1135,10/6/1980
4.1699,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,34137,14.6593,1136,3/13/1975
3.69143,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,0.00145,1144,9/27/1996
4.14753,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3884,0.21306,1147,10/25/1996
4.16867,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15839,5.71875,1148,12/17/1993
3.89007,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1692,0.00012,1150,5/12/1982
3.67801,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,382,0.06174,1151,9/10/1994
3.46491,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,171,0.00239,1152,11/24/1948
3.23667,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,0.05007,1153,5/26/1948
3.33621,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,116,0.00301,1154,12/15/1947
3.80137,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1528,3.26714,1161,5/2/1979
3.79093,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,794,0.00021,1162,9/13/1972
3.3745,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251,0.00201,1163,3/2/1994
3.46364,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165,0.40909,1164,3/17/1967
2.95172,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,901,0.10023,1167,11/1/1996
2.4976,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,208,0.00411,1168,11/1/1996
3.84909,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,328,0,1169,9/28/1990
2.06897,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,1.68978,1170,5/17/1995
3.70771,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3387,1.13691,1171,9/4/1992
4.13251,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10271,6.24828,1172,11/17/1988
3.42808,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3038,5.86851,1173,9/10/1989
3.97182,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,7524,4.4542,1175,4/17/1991
3.89487,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1774,3.62643,1176,5/15/1991
3.85744,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1894,0.28711,1177,11/6/1991
4.21743,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3700,3.85799,1178,9/18/1957
3.71857,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6952,2.50738,1179,9/14/1990
3.78079,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,479,0.00021,1180,12/27/1991
3.04545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,110,0.00144,1181,10/23/1997
3.64684,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,17039,5.85587,1183,11/14/1996
3.7538,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1052,1.0908,1184,1/31/1991
3.88151,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6283,3.12987,1185,2/24/1989
3.51295,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8420,2.95989,1186,8/18/1989
3.66255,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1215,0.03499,1187,12/11/1992
3.79976,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8435,1.27835,1188,8/20/1992
4.11453,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2794,1.233,1189,8/28/1988
3.50918,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1580,2.47468,1190,12/12/1989
2.88758,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1659,0.01892,1191,5/10/1991
3.91201,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1091,0.00305,1192,3/13/1990
4.24733,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33904,12.863,1193,11/18/1975
3.43184,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2839,6.08273,1194,1/1/1978
4.17274,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,49403,39.982,1196,5/17/1980
4.16288,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,35194,7.53885,1197,9/18/1987
4.1971,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47959,30.2364,1198,6/12/1981
4.02527,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,14545,7.67362,1199,2/20/1985
4.00527,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,28101,24.5604,1200,7/18/1986
4.11576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15325,19.5013,1201,12/23/1966
3.84128,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1572,0.08664,1202,3/27/1987
4.13048,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,13665,10.7468,1204,12/10/1962
3.99021,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25801,15.9564,1206,12/18/1971
4.17784,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,15593,7.07515,1207,12/25/1962
4.10453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,24342,16.0705,1208,8/15/1979
4.11708,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4659,8.06855,1209,12/21/1968
3.99245,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,53783,34.1245,1210,5/25/1983
4.02635,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3814,1.79667,1211,1/1/1987
4.23107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,6974,6.98393,1212,8/31/1949
4.18023,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27962,18.1602,1213,9/18/1990
4.04137,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,31991,44.8164,1214,5/25/1979
3.70772,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,13357,11.9783,1215,10/9/1992
3.8506,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1824,7.28146,1216,5/11/1988
4.1653,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4982,4.83279,1217,6/1/1985
4.06112,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2904,1.10926,1218,7/6/1989
4.07332,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,20437,13.2169,1219,6/16/1960
3.79939,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,20809,6.99964,1220,6/17/1980
4.2691,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30165,15.6902,1221,12/20/1974
4.03401,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,22436,21.4257,1222,5/31/1987
4.0192,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,8567,3.57418,1223,1/1/1989
4.10493,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,4808,1.90558,1224,10/6/1989
4.06536,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,21450,10.6131,1225,10/26/1984
3.92262,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2281,1.33698,1226,9/14/1952
3.9487,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4454,12.2979,1227,2/17/1984
4.07401,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10140,10.1897,1228,11/14/1980
4.05922,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17165,6.34346,1230,4/19/1977
3.92455,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8476,4.10734,1231,10/21/1983
4.02188,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1805,4.05456,1232,4/16/1979
4.11075,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,14763,12.9539,1233,9/16/1981
4.15915,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15950,8.9568,1234,12/25/1973
3.97726,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9103,2.09397,1235,12/20/1971
4.03597,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,973,0.0009,1236,9/9/1990
4.09404,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4397,4.719,1237,2/16/1957
3.96487,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3274,1.00356,1238,2/17/1983
3.89692,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,34557,42.9433,1240,10/26/1984
3.72254,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2658,5.33577,1241,8/13/1992
3.94318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13279,8.88309,1242,12/15/1989
3.92939,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4277,0.23236,1243,9/12/1990
4.0357,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9146,6.513,1244,4/25/1979
3.96393,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6405,4.75217,1245,9/21/1990
3.8946,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21533,11.83,1246,6/9/1989
4.0677,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17754,6.02065,1247,12/21/1967
4.17606,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4842,3.36001,1248,4/23/1958
3.8478,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9951,8.4704,1249,2/21/1990
4.09272,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,13481,6.78677,1250,10/2/1957
4.04437,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3234,5.44752,1251,2/15/1963
4.17876,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,16463,10.9583,1252,6/20/1974
3.89215,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,6815,4.71093,1253,9/17/1951
4.15291,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5343,3.12286,1254,1/24/1948
3.45881,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2015,3.8693,1255,12/1/1987
4.10858,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5862,2.16852,1256,11/17/1933
3.83283,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5665,1.41093,1257,10/11/1985
4.0078,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,24757,22.2128,1258,5/22/1980
3.99733,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21523,10.4336,1259,8/7/1986
4.18394,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4409,4.78702,1260,5/11/1931
3.74282,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,8566,14.2979,1261,3/13/1987
4.12327,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,11426,8.48342,1262,7/4/1963
3.97484,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11287,8.94202,1263,12/8/1978
4.01223,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2699,0.02001,1264,3/11/1981
3.86705,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,33047,18.8924,1265,2/11/1993
3.97993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14800,7.5302,1266,8/7/1992
4.10883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,9634,2.80083,1267,10/24/1962
3.5037,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3246,2.42216,1268,8/22/1990
4.0237,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7363,3.0399,1269,9/23/1944
3.90841,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,46254,39.7017,1270,7/3/1985
3.72396,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9899,5.68467,1271,12/27/1991
4.00783,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,8941,1.77482,1272,1/25/1970
4.02283,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2738,2.45258,1273,5/1/1986
3.86404,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8683,8.11262,1274,7/16/1988
3.59564,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12097,7.85569,1275,3/7/1986
4.09063,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12215,8.81193,1276,11/1/1967
3.78706,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,4344,1.09623,1277,3/28/1990
3.97166,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,16093,6.86791,1278,12/15/1974
3.8349,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2450,4.41049,1279,10/3/1991
4.13601,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3371,3.85787,1280,12/20/1991
4.05088,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4078,10.3225,1281,10/15/1940
3.69671,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,13408,13.1102,1282,11/13/1940
4.06248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5186,5.33874,1283,7/24/1952
4.18812,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,5858,4.93923,1284,8/23/1946
3.73434,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12117,3.21242,1285,10/1/1988
3.56244,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2226,2.93899,1286,10/3/1980
3.79861,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9936,8.53906,1287,11/18/1959
4.02438,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,16835,4.05934,1288,5/4/1984
3.94255,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2898,2.16041,1289,6/6/1982
3.54363,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2487,0.73101,1290,2/27/1987
4.00374,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32791,19.3558,1291,5/24/1989
3.96869,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6834,3.54368,1292,12/19/1979
3.97422,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11210,8.56244,1293,11/30/1982
3.67953,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3523,3.47052,1295,2/5/1988
3.89829,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7290,10.0901,1296,12/5/1985
3.65002,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4526,1.08614,1297,8/7/1985
3.7009,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6869,4.85267,1298,7/14/1982
4.06676,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,7647,3.07463,1299,11/2/1984
4.02404,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3660,9.14791,1300,12/12/1985
3.86298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3930,4.99992,1301,3/14/1956
3.62964,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,13329,3.88965,1302,4/21/1989
4.03838,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3700,2.58887,1303,12/17/1975
4.03539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16699,7.02601,1304,9/23/1969
3.86922,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2443,4.09564,1305,11/2/1984
3.58597,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1105,1.46313,1306,9/12/1991
3.83893,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,22885,7.44679,1307,7/12/1989
3.52699,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,389,0.00165,1310,11/8/1996
2.61613,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,155,0.00228,1311,11/8/1996
3.53704,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,351,0.6561,1312,1/22/1996
2.81739,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,0.00169,1313,11/8/1996
3.19617,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,339,0.00248,1317,12/24/1996
3.35598,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,184,0.43534,1318,9/15/1995
